"Survey Year","Trip identifier","Set number","ITIS-TSN","Species code","Scientific name","English common name","French common name","LSID","Catch weight (kg)","Catch count (pieces)"
2018,"84210","115","172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","58.93",
2018,"84210","115","98675","XKG","METACARCINUS MAGISTER","DUNGENESS CRAB","CRABE MAÎTRE","urn:lsid:marinespecies.org:taxname:440388","2.56","4"
2018,"84210","115","159632","ZKA","THALIACEA","SALPS",,"urn:lsid:marinespecies.org:taxname:22626",,
2018,"84210","115","159635","ZKP","PYROSOMA","PYROSOMA",,"urn:lsid:marinespecies.org:taxname:137224","2.41",
2018,"84210","116","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406",".84","3"
2018,"84210","116","551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159",".08","1"
2018,"84210","116","164719","226","MICROGADUS PROXIMUS","PACIFIC TOMCOD","POULAMON DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:275873",,"2"
2018,"84210","116","169739","304","CYMATOGASTER AGGREGATA","SHINER PERCH","PERCHE-MÉNÉ","urn:lsid:marinespecies.org:taxname:280461",,"2"
2018,"84210","116","52736","3M8","METRIDIUM","METRIDIUM",,"urn:lsid:marinespecies.org:taxname:100770",".24","1"
2018,"84210","116","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","4.53",
2018,"84210","116","156866","4GD","LUIDIA FOLIOLATA","SAND STAR",,"urn:lsid:marinespecies.org:taxname:368114",".07","1"
2018,"84210","116","172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","16.90",
2018,"84210","116","157360","5AE","GORGONOCEPHALUS EUCNEMIS","BASKET STAR",,"urn:lsid:marinespecies.org:taxname:124969",,"2"
2018,"84210","116","172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690",".10","1"
2018,"84210","116","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","12.68",
2018,"84210","116","172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","3.80",
2018,"84210","116","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294",".24","2"
2018,"84210","116","172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","24.42",
2018,"84210","116","172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292",".56","2"
2018,"84210","116","98675","XKG","METACARCINUS MAGISTER","DUNGENESS CRAB","CRABE MAÎTRE","urn:lsid:marinespecies.org:taxname:440388",".40","1"
2018,"84210","116","159632","ZKA","THALIACEA","SALPS",,"urn:lsid:marinespecies.org:taxname:22626",,
2018,"84210","116","159635","ZKP","PYROSOMA","PYROSOMA",,"urn:lsid:marinespecies.org:taxname:137224",".32",
2018,"84210","117","159753","016","MYXINIDAE","HAGFISHES","MYXINES","urn:lsid:marinespecies.org:taxname:101162",".16","1"
2018,"84210","117","160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330",".18","1"
2018,"84210","117","160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","5.72","2"
2018,"84210","117","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","93.78",
2018,"84210","117","161702","095","ALOSA SAPIDISSIMA","AMERICAN SHAD","ALOSE SAVOUREUSE","urn:lsid:marinespecies.org:taxname:158670",".38","1"
2018,"84210","117","551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","1.16",
2018,"84210","117","162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","15.56",
2018,"84210","117","164414","207","PORICHTHYS NOTATUS","PLAINFIN MIDSHIPMAN","PILOTIN TACHETÉ","urn:lsid:marinespecies.org:taxname:275658",".32","1"
2018,"84210","117","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","3.40",
2018,"84210","117","164719","226","MICROGADUS PROXIMUS","PACIFIC TOMCOD","POULAMON DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:275873","5.63",
2018,"84210","117","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735",".14","1"
2018,"84210","117","630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","4.42",
2018,"84210","117","52485","3L0","ACTINIARIA","ANEMONE",,"urn:lsid:marinespecies.org:taxname:1360","5.67",
2018,"84210","117","52413","3U2","BALTICINA SEPTENTRIONALIS","SEA WHIP",,"urn:lsid:marinespecies.org:taxname:754314",,
2018,"84210","117","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","8.72","2"
2018,"84210","117","156866","4GD","LUIDIA FOLIOLATA","SAND STAR",,"urn:lsid:marinespecies.org:taxname:368114",".16",
2018,"84210","117","167426","546","AGONIDAE","POACHERS","POISSONS-ALLIGATORS","urn:lsid:marinespecies.org:taxname:125588",,"4"
2018,"84210","117","167426","546","AGONIDAE","POACHERS","POISSONS-ALLIGATORS","urn:lsid:marinespecies.org:taxname:125588",,"2"
2018,"84210","117","172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","17.46",
2018,"84210","117","172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","20.33",
2018,"84210","117","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","22.76",
2018,"84210","117","172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","10.58",
2018,"84210","117","172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305",".70",
2018,"84210","117","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452",".51",
2018,"84210","117","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","11.52",
2018,"84210","117","172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","93.55",
2018,"84210","117","172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292",".40","1"
2018,"84210","117","98675","XKG","METACARCINUS MAGISTER","DUNGENESS CRAB","CRABE MAÎTRE","urn:lsid:marinespecies.org:taxname:440388","17.14",
2018,"84210","117","159635","ZKP","PYROSOMA","PYROSOMA",,"urn:lsid:marinespecies.org:taxname:137224",,
2018,"84210","118","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","5.38","1"
2018,"84210","118","160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","5.46",
2018,"84210","118","160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","19.00",
2018,"84210","118","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","172.02",
2018,"84210","118","551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159",".92",
2018,"84210","118","162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","7.78",
2018,"84210","118","164414","207","PORICHTHYS NOTATUS","PLAINFIN MIDSHIPMAN","PILOTIN TACHETÉ","urn:lsid:marinespecies.org:taxname:275658",".34",
2018,"84210","118","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","4.10",
2018,"84210","118","164719","226","MICROGADUS PROXIMUS","PACIFIC TOMCOD","POULAMON DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:275873","7.04",
2018,"84210","118","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735",".96","3"
2018,"84210","118","550588","233","LYCODES CORTEZIANUS","BIGFIN EELPOUT","LYCODE À GRANDES NAGEOIRES","urn:lsid:marinespecies.org:taxname:274097",,"1"
2018,"84210","118","630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116",".70",
2018,"84210","118","169257","294","GENYONEMUS LINEATUS","WHITE CROAKER","TAMBOUR RAYÉ","urn:lsid:marinespecies.org:taxname:280830",".07","1"
2018,"84210","118","52485","3L0","ACTINIARIA","ANEMONE",,"urn:lsid:marinespecies.org:taxname:1360","7.64",
2018,"84210","118","166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","1.46","1"
2018,"84210","118","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","3.44","1"
2018,"84210","118","157007","4JF","HIPPASTERIA SPINOSA","SPINY RED SEA STAR",,"urn:lsid:marinespecies.org:taxname:254900",".56","1"
2018,"84210","118","157139","4OC","DERMASTERIAS IMBRICATA","LEATHER STAR",,"urn:lsid:marinespecies.org:taxname:240771",".42","1"
2018,"84210","118","172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","20.54",
2018,"84210","118","157345","5QA","EURYALINA","BASKET STARS",,"urn:lsid:marinespecies.org:taxname:123115",,
2018,"84210","118","172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","1.72","3"
2018,"84210","118","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","15.06",
2018,"84210","118","172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","4.82",
2018,"84210","118","172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305",".46","3"
2018,"84210","118","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452",".40",
2018,"84210","118","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","13.40",
2018,"84210","118","172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","17.10",
2018,"84210","118","158344","6OB","APOSTICHOPUS CALIFORNICUS","GIANT RED SEA CUCUMBER","HOLOTHURIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:529363",".22","1"
2018,"84210","118","96970","SDB","PANDALUS JORDANI","PINK SHRIMP (SMOOTH)","CREVETTE OCÉANIQUE","urn:lsid:marinespecies.org:taxname:515469",,
2018,"84210","118","98675","XKG","METACARCINUS MAGISTER","DUNGENESS CRAB","CRABE MAÎTRE","urn:lsid:marinespecies.org:taxname:440388","21.52",
2018,"84210","119","160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330",".28",
2018,"84210","119","160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","18.22",
2018,"84210","119","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","38.34",
2018,"84210","119","551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159",".19","1"
2018,"84210","119","164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538",".43","1"
2018,"84210","119","164719","226","MICROGADUS PROXIMUS","PACIFIC TOMCOD","POULAMON DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:275873",,"1"
2018,"84210","119","169735","298","EMBIOTOCIDAE","SURFPERCHES","PERCHES VIVIPARES","unknown",,
2018,"84210","119","169739","304","CYMATOGASTER AGGREGATA","SHINER PERCH","PERCHE-MÉNÉ","urn:lsid:marinespecies.org:taxname:280461",,
2018,"84210","119","51483","3G0","SCYPHOZOA","JELLYFISH","MÉDUSES","urn:lsid:marinespecies.org:taxname:135220",,
2018,"84210","119","52485","3L0","ACTINIARIA","ANEMONE",,"urn:lsid:marinespecies.org:taxname:1360",".77",
2018,"84210","119","166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","4.08","3"
2018,"84210","119","167110","461","HEXAGRAMMOS DECAGRAMMUS","KELP GREENLING","SOURCIL DE VARECH","urn:lsid:marinespecies.org:taxname:240732","2.55","6"
2018,"84210","119","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","1.29","4"
2018,"84210","119","172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","9.57",
2018,"84210","119","172717","598","CITHARICHTHYS STIGMAEUS","SPECKLED SANDDAB","LIMANDE TACHETÉE","urn:lsid:marinespecies.org:taxname:275696",,"1"
2018,"84210","119","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287",".93",
2018,"84210","119","172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","15.66","1"
2018,"84210","119","172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","13.76",
2018,"84210","119","172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","4.92",
2018,"84210","119","172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292",".25","1"
2018,"84210","119","79617","67E","CHLAMYS RUBIDA","PINK SCALLOP, (aka REDDISH SCALLOP)",,"urn:lsid:marinespecies.org:taxname:254460","1.37",
2018,"84210","119","157967","6AF","ALLOCENTROTUS FRAGILIS","FRAGILE URCHIN",,"urn:lsid:marinespecies.org:taxname:513096",,
2018,"84210","119","158190","6RA","CUCUMARIIDAE","CUCUMARIIDAE",,"urn:lsid:marinespecies.org:taxname:123187",,
2018,"84210","119","82338","91G","ROSSIA PACIFICA","PACIFIC BOBTAIL SQUID",,"urn:lsid:marinespecies.org:taxname:346432",,"1"
2018,"84210","119","82371","92D","DORYTEUTHIS OPALESCENS","OPALESCENT INSHORE SQUID",,"urn:lsid:marinespecies.org:taxname:574540",".07","1"
2018,"84210","119","98675","XKG","METACARCINUS MAGISTER","DUNGENESS CRAB","CRABE MAÎTRE","urn:lsid:marinespecies.org:taxname:440388","2.53",
2018,"84210","119","655939","ZKN","PYROSOMATIDAE","PYROSOMES",,"urn:lsid:marinespecies.org:taxname:137216",,
2018,"84210","120","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","10.42",
2018,"84210","120","551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159",".46",
2018,"84210","120","162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959",".16",
2018,"84210","120","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","7.48",
2018,"84210","120","630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116",".32",
2018,"84210","120","51483","3G0","SCYPHOZOA","JELLYFISH","MÉDUSES","urn:lsid:marinespecies.org:taxname:135220",,
2018,"84210","120","166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785",,"1"
2018,"84210","120","166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788",".36","2"
2018,"84210","120","166725","423","SEBASTES JORDANI","SHORTBELLY ROCKFISH","SÉBASTE À VENTRE COURT","urn:lsid:marinespecies.org:taxname:274806",".02",
2018,"84210","120","166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836",".24","1"
2018,"84210","120","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","6.64",
2018,"84210","120","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","4.95","6"
2018,"84210","120","167283","504","HEMILEPIDOTUS SPINOSUS","BROWN IRISH LORD","CHABOT TRILOBÉ BRUN","urn:lsid:marinespecies.org:taxname:279413",,"1"
2018,"84210","120","172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","102.10",
2018,"84210","120","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","12.38",
2018,"84210","120","172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","4.45","4"
2018,"84210","120","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","39.76",
2018,"84210","120","172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","16.57",
2018,"84210","120","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","7.84",
2018,"84210","120","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","1.08",
2018,"84210","120","172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","48.78",
2018,"84210","120","79617","67E","CHLAMYS RUBIDA","PINK SCALLOP, (aka REDDISH SCALLOP)",,"urn:lsid:marinespecies.org:taxname:254460",,
2018,"84210","120","157967","6AF","ALLOCENTROTUS FRAGILIS","FRAGILE URCHIN",,"urn:lsid:marinespecies.org:taxname:513096",,
2018,"84210","120","655939","ZKN","PYROSOMATIDAE","PYROSOMES",,"urn:lsid:marinespecies.org:taxname:137216","8.44",
2018,"84210","121","159699","020","ENTOSPHENUS TRIDENTATUS","PACIFIC LAMPREY","LAMPROIE DU PACIFIQUE.","urn:lsid:marinespecies.org:taxname:314348",,
2018,"84210","121","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","8.26",
2018,"84210","121","162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959",".44",
2018,"84210","121","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","24.64",
2018,"84210","121","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735",".88","2"
2018,"84210","121","630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","7.16",
2018,"84210","121","166705","402","SEBASTES","ROCKFISHES","SÉBASTE","urn:lsid:marinespecies.org:taxname:126175",,
2018,"84210","121","166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785",".58","8"
2018,"84210","121","166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","3.32","3"
2018,"84210","121","166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833",".44",
2018,"84210","121","166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869",,"1"
2018,"84210","121","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","1.72","4"
2018,"84210","121","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745",".82","1"
2018,"84210","121","172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694",".92","4"
2018,"84210","121","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","17.38",
